pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
5,"S/ 31,450 · USD 3,200,000","S/ 1,700 Mantenimiento",Malecon de la marina,"Miraflores, Lima",480 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-pacific-ocean-luxe-penthouse-360-miraflores-146605456.html,,,,,
5,"S/ 3,800 · USD 1,027",S/ 360 Mantenimiento,AV JAVIER PRADO OESTE 2173 SAN ISIDRO,"San Isidro, Lima",96 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-full-amoblado-lindo-piso-8-146406493.html,Publicado hace 15 días,2025-06-03,317 visualizaciones,REMAX EXPO,1 años
5,"S/ 12,742 · USD 3,500",S/ 737 Mantenimiento,Malecón cisneros,"Miraflores, Lima",210 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-amoblado-y-equipado-con-146566347.html,Publicado hace 16 días,2025-06-02,37 visualizaciones,Exploria Grupo Inmobiliario,12 años
5,"S/ 4,360 · USD 1,190",S/ 550 Mantenimiento,Calle General Vidal 181 Miraflores,"Miraflores, Lima",127 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-y-amplio-departamento-en-miraflores-146597161.html,Publicado hace 15 días,2025-06-03,124 visualizaciones,Exploria Grupo Inmobiliario,8 años
5,"S/ 6,475 · USD 1,750","S/ 1,100 Mantenimiento",Malecón Grau 1xxx,"Chorrillos, Lima",248 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-duplex-amoblado-frente-al-mar-en-malecon-146390131.html,Publicado hace 16 días,2025-06-02,73 visualizaciones,ALBERTO ARRIBAS PROPIEDADES S.A.C. [Persona Natural],15 años
5,"S/ 2,850 · USD 750",S/ 400 Mantenimiento,"Av San martin #232, Barranco","Barranco, Lima",50 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-moderno-en-barranco-2-habitaciones-146190745.html,Publicado hace 16 días,2025-06-02,198 visualizaciones,Living by Wynwood House,1 años
5,"S/ 2,250 · USD 600",S/ 150 Mantenimiento,"Calle Juan Fanning , Miraflores","Miraflores, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-mini-departamento-amoblado-en-el-corazon-146415822.html,Publicado hace 16 días,2025-06-02,550 visualizaciones,Living by Wynwood House,16 años
5,"S/ 4,180 · USD 1,100",S/ 900 Mantenimiento,"Av. Angamos Oeste 939, Miraflores","Miraflores, Lima",90 m² tot.,,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-en-miraflores-estacionamiento-146592992.html,Publicado hace 16 días,2025-06-02,75 visualizaciones,Living by Wynwood House,8 años
5,"S/ 3,000 · USD 800",S/ 400 Mantenimiento,"Bustamante 105, Barranco","Barranco, Lima",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-2-dorm.-en-barranco-con-146592909.html,Publicado hace 16 días,2025-06-02,155 visualizaciones,Living by Wynwood House,2 años
5,"S/ 3,914 · USD 1,030",S/ 450 Mantenimiento,"Jiron Saenz peña 206, Barranco","Barranco, Lima",100 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-premium-en-barranco-1-habitacion-146578691.html,Publicado hace 16 días,2025-06-02,87 visualizaciones,Living by Wynwood House,5 años
5,"S/ 2,812 · USD 750",S/ 300 Mantenimiento,"Av. Almirante Grau N° 1438,Barranco","Barranco, Lima",63 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto.-2-dormitorio-en-barranco-con-aire-acondicionado-146514983.html,Publicado hace 16 días,2025-06-02,267 visualizaciones,Living by Wynwood House,6 años
5,"S/ 3,000 · USD 794",S/ 450 Mantenimiento,"Calle Alcanfores , Miraflores","Miraflores, Lima",80 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-de-1-habitacion-en-miraflores-146468123.html,Publicado hace 16 días,2025-06-02,229 visualizaciones,Living by Wynwood House,15 años
5,"S/ 4,488 · USD 1,240",S/ 380 Mantenimiento,Jr. Pedro Martinto,"Barranco, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-amoblado-de-3-dorm.-en-145998792.html,Publicado desde ayer,2025-06-17,87 visualizaciones,Büro Propiedades,2 años
5,"S/ 3,111 · USD 850",S/ 375 Mantenimiento,Pedro Martinto 150,"Barranco, Lima",78 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-en-alquiler-146598254.html,Publicado hace 17 días,2025-06-01,27 visualizaciones,CARDENAS BENAVENTE FLOR DE MARIA,2 años
5,"S/ 2,750",S/ 300 Mantenimiento,Av. Arboleda cdra,"El Remanso, La Molina",101 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-zona-exclusiva-de-146597711.html,,,,,
5,"S/ 2,356 · USD 620",S/ 250 Mantenimiento,"Ca. Enrique Barrón 377, Barranco","Barranco, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-en-barranco-1-habitacion-146055133.html,Publicado hace 17 días,2025-06-01,95 visualizaciones,Living by Wynwood House,1 años
5,"S/ 2,000 · USD 540",S/ 225 Mantenimiento,"Av Republica de Panama , Barranco","Barranco, Lima",42 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-barranco-1-habitacion-146252626.html,Publicado hace 17 días,2025-06-01,171 visualizaciones,Living by Wynwood House,7 años
5,"S/ 3,000 · USD 800",S/ 350 Mantenimiento,"Av. Pedro de Osma 307, Barranco","Barranco, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-2-dorm.-con-estacionamiento-en-pedro-146593330.html,,,,,
5,"S/ 3,800 · USD 1,000",S/ 250 Mantenimiento,"Calle Monte Ciprés , Surco","Santiago de Surco, Lima",130 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-surco-2-habitaciones-2-146514168.html,Publicado hace 16 días,2025-06-02,143 visualizaciones,Living by Wynwood House,15 años
5,"S/ 2,584 · USD 680",S/ 250 Mantenimiento,Av. El Sol Oeste 149 Barranco,"Barranco, Lima",41 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-barranco-1-habitacion-1-146429098.html,Publicado hace 17 días,2025-06-01,99 visualizaciones,Living by Wynwood House,5 años
5,"S/ 3,449 · USD 950",S/ 400 Mantenimiento,paseo la república 4557,"Armendariz, Miraflores",95 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquila-un-flat-moderno-y-sofisticado-146335800.html,Publicado hace 16 días,2025-06-02,276 visualizaciones,REMAX REALTY CENTRAL SUR,5 años
5,"S/ 11,000 · USD 690,000","S/ 1,200 Mantenimiento","AV. JORGE BASADRE 1275, DPTO. 1102","San Isidro, Lima",360 m² tot.,3 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-y-alquiler-de-penthouse-impecable-en-san-isidro-145843750.html,Publicado hace 109 días,2025-03-01,190 visualizaciones,XIMENA VELARDE,29 años
5,"S/ 8,320 · USD 2,250",S/ 860 Mantenimiento,Malecón Cisneros al 1200,"Miraflores, Lima",203 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-con-vista-al-mar-146593279.html,Publicado hace 17 días,2025-06-01,124 visualizaciones,MONTENEGRO GROUP S.A.C,20 años
5,"S/ 8,755 · USD 2,400",S/ 900 Mantenimiento,San martin,"Miraflores, Lima",200 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-duplex-de-3-dorm.-en-alquiler-en-miraflores-146573998.html,Publicado hace 17 días,2025-06-01,99 visualizaciones,Büro Propiedades,2 años
5,"S/ 20,328 · USD 5,600","S/ 2,863 Mantenimiento",Francisco Eguiguren,"San Isidro, Lima",463 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-depa-casa-en-alquiler-san-isidro-pasos-146397663.html,Publicado hace 18 días,2025-05-31,132 visualizaciones,Büro Propiedades,6 años
5,"S/ 3,500 · USD 951",,el viñedo 136,"Santiago de Surco, Lima",240 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-santiago-de-surco-146457975.html,Publicado hace 18 días,2025-05-31,206 visualizaciones,PROPERTI,25 años
5,"S/ 5,850 · USD 1,580",S/ 620 Mantenimiento,calle las magnolias 160 barranco,"Barranco, Lima",120 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-amoblado-en-una-zona-tranquila-cerca-al-corazon-146589355.html,Publicado hace 19 días,2025-05-30,83 visualizaciones,Loft Inmobiliaria,5 años
5,"S/ 4,015 · USD 1,100",S/ 282 Mantenimiento,Av. Belén 323,"San Isidro, Lima",122 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-san-isidro-3d-2do-piso-con-146587841.html,Publicado hace 18 días,2025-05-31,194 visualizaciones,REMAX PRINCIPAL,27 años
50,"S/ 3,500 · USD 950",S/ 400 Mantenimiento,Porta,"Miraflores, Lima",94 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-en-alquiler-con-o-sin-muebles-145665434.html,Publicado hace 35 días,2025-05-14,52 visualizaciones,UGARTE LOPEZ CINTHYA KATERINE [Persona Natural],8 años
50,"S/ 2,500 · USD 686",S/ 300 Mantenimiento,AV CAMINOS DEL INCA,"Santiago de Surco, Lima",52 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-av-caminos-del-inca-2xx-dpto-9xx-146443084.html,Publicado hace 34 días,2025-05-15,314 visualizaciones,AUGUSTO GUINOZA,A estrenar
50,"S/ 4,500 · USD 1,200",S/ 380 Mantenimiento,Tejada,"Miraflores, Lima",120 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-dpto.-con-hermosa-vista-al-mar-en-144955246.html,Publicado hace 34 días,2025-05-15,44 visualizaciones,LIRESTA GRUPO INMOBILIARIO,5 años
50,"S/ 3,500 · USD 950",S/ 750 Mantenimiento,Avenida Grau 651,"Miraflores, Lima",93 m² tot.,1 dorm.,1 baño,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-en-miraflores-142575111.html,Publicado hace 35 días,2025-05-14,49 visualizaciones,AVANCE AGENCIA INMOBILIARIA,8 años
50,"S/ 419,750 · USD 1,150",S/ 450 Mantenimiento,Calle Madrid,"Miraflores, Lima",120 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-amoblado-en-miraflores-146441417.html,Publicado hace 2 días,2025-06-16,16 visualizaciones,Alicia Santos [Agente Inmobiliaria],10 años
50,"S/ 3,060 · USD 850",S/ 380 Mantenimiento,Santa Cruz 881,"Miraflores, Lima",83 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-en-miraflores!-146374944.html,Publicado hace 34 días,2025-05-15,120 visualizaciones,SANDRA USQUIANO VANINI,15 años
50,"S/ 2,100",S/ 300 Mantenimiento,COSTANERA SAN MIGUEL,"San Miguel, Lima",87 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-san-miguel-146261131.html,Publicado hace 35 días,2025-05-14,280 visualizaciones,OCASIÓN INMOBILIA,5 años
50,"S/ 2,200 · USD 536",S/ 150 Mantenimiento,Av REPÚBLICA DE PANAMÁ Y AV EL SOL BARRANCO,"Barranco, Lima",63 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-barranco-2-dorm.-146435499.html,Publicado hace 36 días,2025-05-13,137 visualizaciones,OCASIÓN INMOBILIA,8 años
50,"S/ 12,900 · USD 3,500",S/ 740 Mantenimiento,Malecón CISNEROS,"Miraflores, Lima",220 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto.-de-3-dorm.-con-terraza-y-vista-al-mar-y-al-146278704.html,Publicado hace 36 días,2025-05-13,,PRECISA ASESORES S.A.C.,15 años
50,"S/ 4,070 · USD 1,100",S/ 340 Mantenimiento,GRIMALDO DEL SOLAR 170,"Leuro, Miraflores",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-miraflores-amoblado-como-nuevo-146413978.html,Publicado hace 36 días,2025-05-13,43 visualizaciones,AFARI S.A.C. [Agente],8 años
50,"S/ 2,300",S/ 280 Mantenimiento,AV. NUEVA TOMAS MARSANO 368,"Limatambo, Surquillo",65 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto.-en-moderno-edificio-con-areas-comunes-146330983.html,Publicado hace 35 días,2025-05-14,144 visualizaciones,INFANTAS LIRA DIANA MARIA AMPARO [Persona Natural],6 años
50,"S/ 2,550 · USD 700",S/ 220 Mantenimiento,AV. JOSE PARDO 537,"Miraflores, Lima",58 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-depa-en-av-pardo-66614808.html,Publicado hace 36 días,2025-05-13,61 visualizaciones,GUEVARA FLORINDEZ ELISA GRACIA,20 años
50,S/ 900 · USD 246,,Universitaria con Avenida Mayolo,"Los Olivos, Lima",75 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-los-olivos-146384156.html,Publicado hace 36 días,2025-05-13,170 visualizaciones,Helen Vanessa Valverde Obregón,6 años
50,"S/ 5,400 · USD 1,500",S/ 450 Mantenimiento,Calle Los Sauces 286 San Isidro,"San Isidro, Lima",147 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-san-isidro-146406356.html,Publicado hace 37 días,2025-05-12,98 visualizaciones,MH Inmobiliaria,A estrenar
50,"S/ 3,200 · USD 900",S/ 350 Mantenimiento,Av 28 de Julio dpt,"Miraflores, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-miraflores-146406047.html,Publicado hace 39 días,2025-05-10,26 visualizaciones,Sergio Silva,10 años
50,"S/ 2,300 · USD 620",,Se Alquila Departamento Duplex en Pueblo Libre,"Pueblo Libre, Lima",60 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-duplex-en-pueblo-libre-146367991.html,Publicado hace 38 días,2025-05-11,173 visualizaciones,INMOBILIARIA INFINITO NOVANTANOVE,A estrenar
50,"S/ 10,890 · USD 3,000",S/ 980 Mantenimiento,Malecón Malecon DE LA Reserva al 100,"Miraflores, Lima",243 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-frente-al-malecon-146402864.html,Publicado hace 40 días,2025-05-09,64 visualizaciones,SMITH REAL ESTATE,21 años
50,"S/ 4,350 · USD 1,200",S/ 500 Mantenimiento,Jirón Manuel Villavicencio 1191,"Lince, Lima",120 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-lince-parque-castilla-145549609.html,Publicado hace 39 días,2025-05-10,56 visualizaciones,Karim Guevara,9 años
50,"S/ 3,300 · USD 900",S/ 300 Mantenimiento,COLÓN 132,"Miraflores, Lima",90 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-de-3-dorm.-en-el-corazon-de-146092436.html,Publicado hace 39 días,2025-05-10,71 visualizaciones,HC Grupo Inmobiliario,20 años
50,"S/ 4,455 · USD 1,200",S/ 550 Mantenimiento,Reducto 851,"Miraflores, Lima",100 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-de-2-dorm.-amoblado-en-miraflores-143602052.html,Publicado hace 40 días,2025-05-09,44 visualizaciones,AVANCE AGENCIA INMOBILIARIA,3 años
50,"S/ 4,970 · USD 325,000",S/ 450 Mantenimiento,AV MANUEL OLGUIN,"Santiago de Surco, Lima",140 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-moderno-departamento-3-dorm.-con-jardin-primer-piso-146394248.html,Publicado hace 41 días,2025-05-08,28 visualizaciones,CIMIENTO RAICES S.A.C.,11 años
50,"S/ 1,900 · USD 500",,"Calle. García Calderón 380, Miraflores","Miraflores, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-deptos-miraflores-y-barranco-excelente-142561198.html,Publicado hace 40 días,2025-05-09,677 visualizaciones,RESIDENCIAL PUCLLANA,5 años
50,"S/ 2,500",,Avenida Chorrillos 150,"Chorrillos, Lima",75 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-chorrillos-limite-con-146390906.html,Publicado hace 40 días,2025-05-09,52 visualizaciones,CENTURY 21 PREMIUM,1 años
50,"S/ 3,102 · USD 850",S/ 385 Mantenimiento,Av del ejercito 1140 Miraflores,"Miraflores, Lima",83 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-dpto-vista-al-mar-miraflores-146386845.html,Publicado hace 41 días,2025-05-08,16 visualizaciones,A TIEMPO INMOBILIARIA,8 años
50,"S/ 2,100",S/ 450 Mantenimiento,Av. Costanera 2810,"San Miguel, Lima",75 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin--vive-frente-al-mar!-hermoso-dpto-amoblado-con-cochera-142584697.html,Publicado hace más de 1 año,,322 visualizaciones,"GAITAN CHUNGA, KARINA GISELLA [Persona Natural]",6 años
50,"S/ 2,100",S/ 190 Mantenimiento,Av Tomás Marsano 392,"Surquillo, Lima",52 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-de-estreno-en-el-corazon-de-143064085.html,Publicado hace 40 días,2025-05-09,397 visualizaciones,PROPER RENTAS,A estrenar
50,"S/ 3,500 · USD 950",S/ 275 Mantenimiento,"Calle Johann Strauss 702, San borja","San Borja, Lima",103 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-103-m-sup2-.-estac-13-m-sup2--j.-146345150.html,Publicado hace 40 días,2025-05-09,126 visualizaciones,MATALLANA BENAVIDES DE TAN MARLENY MERCEDES [Persona Natural],10 años
50,"S/ 7,400 · USD 2,000",,Malecon Cisneros,"Miraflores, Lima",147 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-con-vista-al-mar-en-146385415.html,,,,,9 años
50,"S/ 2,392 · USD 650",S/ 230 Mantenimiento,Av. EL SOL 170,"Barranco, Lima",41 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-moderno-146383766.html,Publicado hace 41 días,2025-05-08,21 visualizaciones,PRINCIPE MELGAREJO ROSALYN HAYDEE [Persona Natural],3 años
50,"S/ 1,600 · USD 445",S/ 140 Mantenimiento,Costanera,"San Miguel, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-comodo-y-funcional-departamento-en-edificio-frente-al-146173727.html,Publicado hace 41 días,2025-05-08,132 visualizaciones,GONZALEZ DEL RIEGO COLLOMP CARLA [Persona Natural],10 años
51,"S/ 2,400 · USD 650",,Avenida Mar Pacífico Sur 1070,"San Bartolo, Lima",90 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-para-parejas-en-la-playa-de-san-65089958.html,Publicado hace 42 días,2025-05-07,20 visualizaciones,VISIÓN INMOBILIARIA,2 años
51,"S/ 3,000 · USD 830",S/ 360 Mantenimiento,Avenida del Ejército,"Miraflores, Lima",85 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-en-av-ejercito-a-una-cuadra-del-malecon.-piso-6-146371428.html,Publicado hace 42 días,2025-05-07,17 visualizaciones,GRUPO V&R S.A.C.,5 años
51,"S/ 2,555 · USD 700",S/ 250 Mantenimiento,Juan Elespuru 531,"San Isidro, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-y-moderno-dpto-de-estreno-en-san-isidro-146371552.html,,,,,
51,"S/ 2,390",S/ 239 Mantenimiento,San Isidro Financiero - Av. Arequipa,"San Isidro, Lima",46 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-departamento-2dormitorio-en-san-isidro-146369268.html,Publicado hace 43 días,2025-05-06,51 visualizaciones,GRIGOLO DANIELA SANDRA,A estrenar
51,"S/ 4,440 · USD 265,000",S/ 500 Mantenimiento,bajada de agua dulce 153 dpto 502,"Chorrillos, Chorrillos",155 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-lindo-flat-casi-nuevo-bajada-de-agua-146366201.html,Publicado hace 43 días,2025-05-06,20 visualizaciones,CLAUDIA FUENZALIDA,5 años
51,"S/ 1,550",S/ 200 Mantenimiento,Andrómeda 830 chorrillos,"Chorrillos, Lima",51 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-en-el-corazon-de-chorrillos!-142557585.html,Publicado hace 43 días,2025-05-06,118 visualizaciones,PROPER RENTAS,A estrenar
51,"S/ 10,304 · USD 2,800","S/ 1,557 Mantenimiento",SAN IGNACIO DE LOYOLA 100,"Miraflores, Lima",217 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-lindo-amoblado-con-espectacular-vista-al-146361220.html,Publicado hace 44 días,2025-05-05,23 visualizaciones,VERONICA AROSEMENA - VERO DEPAS Y MAS,25 años
51,"S/ 2,250 · USD 600",S/ 270 Mantenimiento,Ca. Alcanfores 250,"Miraflores, Lima",65 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin--tu-nuevo-espacio-en-el-corazon-de-miraflores!-65-59132356.html,Publicado hace 44 días,2025-05-05,177 visualizaciones,INMOBILIARIA INTERNACIONAL DEL PERU S.A.C.,10 años
51,"S/ 1,850 · USD 500",,"Av Tomás Marsano 1553 Surquillo, Perú","Surquillo, Lima",60 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-departamento-remodelado-en-surquillo-146359219.html,,,,,
51,"S/ 2,000 · USD 545",S/ 200 Mantenimiento,Av. La Paz 120,"San Miguel, Lima",73 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-miguel-146350590.html,Publicado hoy,2025-06-18,41 visualizaciones,David Chumbe Montoro,2 años
51,"S/ 2,134 · USD 580",S/ 300 Mantenimiento,Malecon balta,"Miraflores, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-miraflores-alquilo-$580.00-muy-acogedor-146325472.html,Publicado hace 47 días,2025-05-02,45 visualizaciones,NOTBURGA SCHMIDT,35 años
51,"S/ 4,070 · USD 265,000",S/ 600 Mantenimiento,av san martin 600,"Barranco, Lima",105 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-dpto-en-alquiler-o-venta-en-barranco-146343553.html,Publicado hace 47 días,2025-05-02,16 visualizaciones,PORTAL V,15 años
51,"S/ 6,440 · USD 1,750",S/ 500 Mantenimiento,"Calle Grimaldo del Solar 2xx, Dpto. 101","Miraflores, Lima",163 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-grimaldo-del-solar-146339250.html,Publicado hace 47 días,2025-05-02,15 visualizaciones,SQ Inmobiliaria,1 años
51,"S/ 1,600",S/ 170 Mantenimiento,"Av, Guardia Civil cuadra","La Campiña, Chorrillos",67 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-y-o-venta-departamento-en-chorrillos-146338336.html,Publicado hace 46 días,2025-05-03,126 visualizaciones,ISMODES BELLATIN MONICA CARMELA [Agente],8 años
51,"S/ 2,693",S/ 300 Mantenimiento,Av Arequipa Cdra 32,"San Isidro, Lima",46 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-san-isidro-cerca-al-centro-financiero-145694991.html,Publicado hace 47 días,2025-05-02,,ROMERO PIMENTEL,A estrenar
51,"S/ 5,080 · USD 1,400",S/ 670 Mantenimiento,malecon armendariz 131,"Miraflores, Lima",140 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-malecon-armendariz-146296967.html,Publicado hace 48 días,2025-05-01,35 visualizaciones,Edycas,16 años
51,"S/ 2,490 · USD 685",,"Ferdandini 1275, Pueblo Libre","Pueblo Libre, Lima",78 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-depa-de-estreno-de-3-habitaciones-con-145026863.html,Publicado hace 48 días,2025-05-01,220 visualizaciones,Alba inmobiliaria,A estrenar
51,"S/ 8,800 · USD 2,400",,Calle Italia 237 Miraflores,"Miraflores, Lima",226 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-loft-grande-de-diseno-industrial-con-mucha-luz-145321804.html,Publicado hace 48 días,2025-05-01,47 visualizaciones,EG INMOBILIARIA,A estrenar
